metric_name,month,day_of_month,avg_precip_mtd,min_precip_mtd,max_precip_mtd,p10_precip_mtd,p25_precip_mtd,p50_precip_mtd,p75_precip_mtd,p90_precip_mtd
precip,Feb,14,0.6086666666666667,0.0,2.42,0.07,0.2125,0.62,0.8200000000000001,0.9540000000000002
precip,Feb,15,0.6453333333333333,0.01,2.4299999999999997,0.07,0.225,0.665,0.8200000000000001,1.0810000000000002
precip,Feb,16,0.6950000000000001,0.01,2.4499999999999997,0.128,0.25,0.665,0.975,1.2140000000000002
precip,Feb,17,0.737,0.01,2.4499999999999997,0.128,0.255,0.6900000000000001,1.0175,1.2910000000000006
precip,Feb,18,0.7783333333333334,0.07,2.4499999999999997,0.16600000000000004,0.3275,0.7100000000000001,1.07,1.2910000000000006
precip,Feb,19,0.8510000000000001,0.07,2.59,0.16600000000000004,0.5175000000000001,0.8500000000000001,1.11,1.2910000000000006
precip,Feb,20,0.8923333333333333,0.08,2.9299999999999997,0.26000000000000006,0.5275,0.8500000000000001,1.12,1.3560000000000005
precip,Feb,21,0.9486666666666667,0.08,3.1899999999999995,0.28800000000000003,0.555,0.8500000000000001,1.2075,1.4190000000000005
precip,Feb,22,1.0136666666666667,0.08,3.1899999999999995,0.28800000000000003,0.715,0.935,1.245,1.4280000000000006
precip,Feb,23,1.0746666666666667,0.08,3.1899999999999995,0.28800000000000003,0.75,1.005,1.295,1.4910000000000005
precip,Feb,24,1.1463333333333334,0.12999999999999998,3.69,0.4080000000000001,0.7775000000000001,1.0350000000000001,1.295,1.6750000000000003
precip,Feb,25,1.209,0.12999999999999998,4.53,0.4800000000000001,0.83,1.1,1.295,1.6750000000000003
precip,Feb,26,1.2453333333333334,0.12999999999999998,4.720000000000001,0.4800000000000001,0.8500000000000001,1.145,1.34,1.6760000000000002
precip,Feb,27,1.301,0.12999999999999998,4.890000000000001,0.4800000000000001,0.8775000000000001,1.2200000000000002,1.4875000000000003,1.6870000000000003
precip,Feb,28,1.351,0.12999999999999998,4.890000000000001,0.4810000000000001,0.8925000000000001,1.245,1.5625000000000002,1.8370000000000009
precip,Feb,29,1.63625,0.12999999999999998,3.3699999999999997,0.9400000000000002,1.2100000000000002,1.395,1.9125,2.586
precip,Mar,1,0.030333333333333334,0.0,0.59,0.0,0.0,0.0,0.0075,0.0970000000000001
precip,Mar,2,0.077,0.0,1.13,0.0,0.0,0.005,0.09,0.3
precip,Mar,3,0.12533333333333332,0.0,1.21,0.0,0.0,0.045,0.23750000000000002,0.351
precip,Mar,4,0.193,0.0,1.22,0.0,0.0025,0.15,0.3325,0.453
precip,Mar,5,0.269,0.0,1.77,0.0,0.10500000000000001,0.25,0.3675,0.531
precip,Mar,6,0.35333333333333333,0.0,1.8,0.009000000000000005,0.2325,0.32000000000000006,0.5,0.6160000000000002
precip,Mar,7,0.41133333333333333,0.0,1.8,0.06400000000000003,0.245,0.32000000000000006,0.5375000000000001,0.7880000000000001
precip,Mar,8,0.45766666666666667,0.0,1.8,0.10900000000000004,0.2725,0.375,0.5375000000000001,0.8180000000000005
precip,Mar,9,0.48200000000000004,0.0,1.8,0.12600000000000003,0.28250000000000003,0.405,0.5525,0.8200000000000006
precip,Mar,10,0.49599999999999994,0.0,1.8900000000000001,0.179,0.28250000000000003,0.42,0.5675,0.8220000000000006
precip,Mar,11,0.5336666666666667,0.0,1.9400000000000002,0.179,0.3025,0.44,0.6575,1.0110000000000003
precip,Mar,12,0.5806666666666668,0.0,1.9800000000000002,0.188,0.3025,0.495,0.7375,1.1550000000000005
precip,Mar,13,0.6316666666666666,0.01,2.0900000000000003,0.188,0.3025,0.52,0.9299999999999999,1.2190000000000005
precip,Mar,14,0.6666666666666666,0.01,2.2100000000000004,0.188,0.3025,0.565,0.99,1.426
precip,Mar,15,0.713,0.01,2.2100000000000004,0.21500000000000002,0.3025,0.6699999999999999,1.0725,1.494
precip,Mar,16,0.7466666666666667,0.01,2.2100000000000004,0.21500000000000002,0.3025,0.73,1.09,1.494
precip,Mar,17,0.792,0.04,2.25,0.25100000000000006,0.3175,0.7849999999999999,1.1150000000000002,1.552
precip,Mar,18,0.8119999999999999,0.04,2.25,0.26000000000000006,0.35000000000000003,0.7849999999999999,1.1750000000000003,1.552
precip,Mar,19,0.843,0.04,2.25,0.26000000000000006,0.35250000000000004,0.7849999999999999,1.1750000000000003,1.7229999999999999
precip,Mar,20,0.9179999999999999,0.17,2.25,0.335,0.4675,0.89,1.1825,1.751
precip,Mar,21,0.952,0.27,2.35,0.335,0.5,0.895,1.205,1.752
precip,Mar,22,1.0096666666666667,0.29,2.6500000000000004,0.4310000000000001,0.53,0.9450000000000001,1.41,1.841
precip,Mar,23,1.1846666666666665,0.29,2.8500000000000005,0.4310000000000001,0.6525,1.1150000000000002,1.7424999999999997,2.0320000000000005
precip,Mar,24,1.2526666666666666,0.29,3.1500000000000004,0.4310000000000001,0.6649999999999999,1.1150000000000002,1.75,2.3230000000000004
precip,Mar,25,1.345,0.29,3.41,0.4310000000000001,0.7100000000000001,1.25,1.9024999999999999,2.371
precip,Mar,26,1.4163333333333334,0.29000000000000004,3.4200000000000004,0.528,0.7475,1.3599999999999999,2.0175000000000005,2.371
precip,Mar,27,1.494,0.4700000000000001,3.6300000000000003,0.5940000000000001,0.7525000000000001,1.4049999999999998,2.0325000000000006,2.4730000000000003
precip,Mar,28,1.631,0.4700000000000001,3.6300000000000003,0.5980000000000001,0.9124999999999999,1.5000000000000002,2.3474999999999997,2.544
precip,Mar,29,1.7253333333333332,0.4700000000000001,3.96,0.5990000000000001,0.9124999999999999,1.58,2.45,2.7150000000000003
precip,Mar,30,1.7843333333333333,0.4700000000000001,3.96,0.6980000000000001,1.0675,1.605,2.5149999999999997,2.781
precip,Mar,31,1.8506666666666665,0.5900000000000001,3.97,0.7909999999999999,1.11,1.695,2.5149999999999997,2.781
precip,Apr,1,0.036333333333333336,0.0,0.95,0.0,0.0,0.0,0.0175,0.08800000000000012
precip,Apr,2,0.096,0.0,1.9300000000000002,0.0,0.0,0.035,0.08,0.2560000000000002
precip,Apr,3,0.158,0.0,1.9300000000000002,0.0,0.0,0.05,0.2275,0.4950000000000002
precip,Apr,4,0.19866666666666666,0.0,1.9300000000000002,0.0,0.0025,0.065,0.2575,0.5310000000000001
precip,Apr,5,0.24866666666666667,0.0,1.9300000000000002,0.0,0.0225,0.08499999999999999,0.3675,0.6460000000000002
precip,Apr,6,0.32466666666666666,0.0,1.9300000000000002,0.0,0.065,0.185,0.5075000000000001,0.8550000000000004
precip,Apr,7,0.40366666666666673,0.0,1.9300000000000002,0.0,0.08,0.21000000000000002,0.52,1.096
precip,Apr,8,0.5559999999999999,0.0,2.2,0.02700000000000001,0.125,0.31,0.8525,1.2640000000000002
precip,Apr,9,0.623,0.0,2.4800000000000004,0.02700000000000001,0.14500000000000002,0.44500000000000006,1.0025,1.2640000000000002
precip,Apr,10,0.634,0.0,3.64,0.03900000000000001,0.1625,0.44500000000000006,1.0775000000000001,1.336
precip,Apr,11,0.661,0.0,3.67,0.03900000000000001,0.195,0.45499999999999996,1.0775000000000001,1.3860000000000003
precip,Apr,12,0.7606666666666667,0.0,4.2,0.03900000000000001,0.2325,0.8200000000000001,1.105,1.3860000000000003
precip,Apr,13,0.8006666666666667,0.0,4.21,0.11200000000000003,0.2425,0.8200000000000001,1.2075,1.4630000000000003
precip,Apr,14,0.926,0.0,4.21,0.16500000000000004,0.44999999999999996,0.885,1.3275,1.5940000000000005
precip,Apr,15,1.058,0.0,4.21,0.249,0.52,0.9550000000000001,1.3275,1.9940000000000002
precip,Apr,16,1.1113333333333335,0.0,4.21,0.259,0.6000000000000001,0.99,1.3275,2.1450000000000005
precip,Apr,17,1.192,0.0,4.21,0.259,0.6425000000000001,1.0950000000000002,1.44,2.1490000000000005
precip,Apr,18,1.314,0.0,4.21,0.341,0.6425000000000001,1.3250000000000002,1.775,2.1490000000000005
precip,Apr,19,1.3616666666666668,0.15000000000000002,4.4,0.341,0.6425000000000001,1.3950000000000002,1.83,2.1490000000000005
precip,Apr,20,1.431,0.15000000000000002,4.510000000000001,0.341,0.6425000000000001,1.455,1.9825,2.427
precip,Apr,21,1.5043333333333335,0.15000000000000002,4.510000000000001,0.341,0.6425000000000001,1.58,2.005,2.4960000000000004
precip,Apr,22,1.524,0.15000000000000002,4.510000000000001,0.4580000000000001,0.7475,1.625,2.005,2.5050000000000003
precip,Apr,23,1.5686666666666667,0.23000000000000004,4.510000000000001,0.5120000000000001,1.005,1.625,2.005,2.5050000000000003
precip,Apr,24,1.6423333333333334,0.26,4.510000000000001,0.5569999999999999,1.025,1.6500000000000004,2.0975,2.5160000000000005
precip,Apr,25,1.7020000000000002,0.26,4.53,0.566,1.025,1.73,2.1525000000000003,2.9210000000000003
precip,Apr,26,1.8406666666666667,0.26,4.54,0.739,1.2374999999999998,1.8499999999999999,2.2675,3.0220000000000002
precip,Apr,27,1.9083333333333334,0.26,4.56,0.739,1.3975000000000002,1.93,2.3800000000000003,3.025
precip,Apr,28,1.975,0.26,4.569999999999999,0.739,1.52,2.0,2.4825,3.07
precip,Apr,29,2.006666666666667,0.26,4.569999999999999,0.7580000000000001,1.52,2.02,2.4825,3.07
precip,Apr,30,2.074,0.26,4.569999999999999,0.7590000000000001,1.575,2.1449999999999996,2.4875000000000003,3.1570000000000005
precip,May,1,0.028,0.0,0.57,0.0,0.0,0.0,0.015,0.09800000000000011
precip,May,2,0.089,0.0,0.76,0.0,0.0,0.0,0.0875,0.2610000000000003
precip,May,3,0.15133333333333335,0.0,1.35,0.0,0.0,0.0,0.21250000000000002,0.452
precip,May,4,0.183,0.0,1.4200000000000002,0.0,0.0,0.015,0.2625,0.5090000000000006
precip,May,5,0.21566666666666665,0.0,1.7000000000000002,0.0,0.0,0.02,0.3075,0.8510000000000001
precip,May,6,0.25866666666666666,0.0,2.6900000000000004,0.0,0.0,0.08,0.3425,0.8760000000000001
precip,May,7,0.3156666666666667,0.0,2.8100000000000005,0.0,0.0125,0.195,0.3425,0.9990000000000002
precip,May,8,0.36833333333333335,0.0,3.5600000000000005,0.0,0.0375,0.255,0.4925,1.0170000000000001
precip,May,9,0.446,0.0,3.5600000000000005,0.0,0.0375,0.255,0.7375,1.1170000000000007
precip,May,10,0.49766666666666665,0.0,3.5600000000000005,0.0,0.0825,0.325,0.8075000000000001,1.129000000000001
