metric_name,month,day_of_month,avg_precip_mtd,min_precip_mtd,max_precip_mtd,p10_precip_mtd,p25_precip_mtd,p50_precip_mtd,p75_precip_mtd,p90_precip_mtd
rain,Jun,25,0.8806666666666667,0.0,3.83,0.0,0.1975,0.775,1.2075000000000002,1.658
rain,Jun,26,0.9123333333333333,0.0,3.84,0.0,0.1975,0.81,1.2225000000000001,1.658
rain,Jun,27,0.9153333333333333,0.0,3.84,0.04500000000000002,0.1975,0.81,1.2225000000000001,1.658
rain,Jun,28,0.9176666666666667,0.0,3.84,0.04500000000000002,0.1975,0.81,1.2225000000000001,1.703
rain,Jun,29,0.9296666666666666,0.0,3.84,0.04500000000000002,0.1975,0.81,1.2225000000000001,1.74
rain,Jun,30,0.9450000000000001,0.0,3.84,0.04500000000000002,0.27749999999999997,0.81,1.2225000000000001,1.747
rain,Jul,1,0.0026666666666666666,0.0,0.85,0.0,0.0,0.0,0.0,0.0
rain,Jul,2,0.006666666666666667,0.0,0.89,0.0,0.0,0.0,0.0,0.005000000000000071
rain,Jul,3,0.012666666666666666,0.0,0.9400000000000001,0.0,0.0,0.0,0.0,0.05300000000000005
rain,Jul,4,0.03900000000000001,0.0,0.9400000000000001,0.0,0.0,0.0,0.035,0.11100000000000002
rain,Jul,5,0.05633333333333333,0.0,0.9400000000000001,0.0,0.0,0.0,0.0475,0.12300000000000004
rain,Jul,6,0.06433333333333333,0.0,0.9400000000000001,0.0,0.0,0.0,0.057499999999999996,0.15000000000000002
rain,Jul,7,0.06699999999999999,0.0,0.9900000000000001,0.0,0.0,0.0,0.06,0.15000000000000002
rain,Jul,8,0.09833333333333334,0.0,1.2600000000000002,0.0,0.0,0.005,0.0975,0.16400000000000023
rain,Jul,9,0.13366666666666666,0.0,1.2600000000000002,0.0,0.0,0.015,0.14250000000000002,0.3330000000000006
rain,Jul,10,0.15166666666666667,0.0,1.2600000000000002,0.0,0.0,0.04,0.15000000000000002,0.45100000000000046
rain,Jul,11,0.166,0.0,1.2600000000000002,0.0,0.0,0.04,0.15000000000000002,0.46000000000000063
rain,Jul,12,0.18966666666666668,0.0,1.2600000000000002,0.0,0.0,0.07,0.2,0.49600000000000055
rain,Jul,13,0.19333333333333333,0.0,1.2600000000000002,0.0,0.0,0.07,0.2,0.5060000000000007
rain,Jul,14,0.19433333333333333,0.0,1.2600000000000002,0.0,0.0,0.07,0.2,0.5060000000000007
rain,Jul,15,0.19633333333333336,0.0,1.2600000000000002,0.0,0.0,0.07,0.2,0.5080000000000007
rain,Jul,16,0.22266666666666668,0.0,1.2600000000000002,0.0,0.0,0.11499999999999999,0.20500000000000002,0.6410000000000007
rain,Jul,17,0.23900000000000002,0.0,1.2600000000000002,0.0,0.0125,0.12,0.28,0.6410000000000007
rain,Jul,18,0.24200000000000002,0.0,1.2600000000000002,0.0,0.02,0.12,0.29000000000000004,0.6410000000000007
rain,Jul,19,0.252,0.0,1.2600000000000002,0.0,0.02,0.135,0.3275,0.6410000000000007
rain,Jul,20,0.25833333333333336,0.0,1.2600000000000002,0.0,0.02,0.15500000000000003,0.3275,0.6470000000000008
rain,Jul,21,0.263,0.0,1.2600000000000002,0.0,0.0225,0.18,0.3275,0.6470000000000008
rain,Jul,22,0.2816666666666666,0.0,1.2600000000000002,0.009000000000000005,0.0325,0.18,0.33499999999999996,0.7520000000000007
rain,Jul,23,0.316,0.0,1.2600000000000002,0.009000000000000005,0.0325,0.2,0.3925,0.8780000000000004
rain,Jul,24,0.32633333333333336,0.0,1.2600000000000002,0.019000000000000003,0.04,0.2,0.3925,0.9950000000000003
rain,Jul,25,0.39033333333333337,0.0,1.2600000000000002,0.03,0.1175,0.28500000000000003,0.4425,1.1320000000000001
rain,Jul,26,0.4286666666666667,0.0,1.3800000000000001,0.03,0.14250000000000002,0.32,0.515,1.15
